ID_Student,course_year_month,Pass,Fail,dataplus,dualpane,externalquiz,folder,forumng,glossary,homepage,htmlactivity,oucollaborate,oucontent,ouelluminate,ouwiki,page,questionnaire,quiz,repeatactivity,resource,sharedsubpage,subpage,url
267853,BBB 2013_February,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
577820,GGG 2013_October,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,1,0,1,0
541003,EEE 2014_February,1,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,1,1
341361,FFF 2013_October,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,1,1,0,1,0,1,1
289676,FFF 2014_October,0,1,0,0,0,0,1,0,1,1,0,1,0,1,1,0,0,0,1,0,1,1
412663,CCC 2014_October,1,0,0,0,1,0,1,1,1,0,1,1,0,1,1,0,1,0,1,0,1,1
649506,EEE 2014_October,0,1,0,1,0,0,1,0,1,0,1,1,0,1,0,0,1,0,1,0,1,1
648487,BBB 2014_October,1,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,1,0,1,0,1,1
197240,BBB 2013_October,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1
619207,BBB 2014_February,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
655124,FFF 2014_October,0,1,0,0,0,0,1,0,1,1,1,1,0,0,1,0,1,0,1,0,1,1
551954,BBB 2013_February,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,1,1,1,1
496041,BBB 2013_February,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1
2655683,DDD 2013_February,0,1,0,0,1,0,1,1,1,0,0,1,1,1,1,0,0,0,1,0,1,1
598495,BBB 2014_February,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,1,1,1,1
503477,FFF 2013_October,1,0,0,1,0,1,1,0,1,0,1,1,0,1,1,1,1,0,1,0,1,1
607052,FFF 2013_October,1,0,1,1,0,1,1,0,1,0,1,1,0,1,1,1,1,0,1,0,1,1
633647,CCC 2014_October,1,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,1
949618,AAA 2013_October,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1
2684043,DDD 2014_October,1,0,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,1,1
693098,BBB 2014_October,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,1,0,1,1
542707,BBB 2013_October,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,1,1
550092,DDD 2013_February,1,0,0,0,1,0,1,0,1,0,0,1,1,1,1,0,1,0,1,0,1,1
575282,FFF 2013_October,0,1,0,1,0,1,1,1,1,0,1,1,0,1,1,1,1,0,1,0,1,1
292775,AAA 2014_October,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1
2407594,BBB 2014_October,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,1,0,1,1
527685,FFF 2013_February,0,1,1,1,0,0,1,0,1,0,0,1,1,1,1,1,1,0,1,0,1,1
551772,CCC 2014_October,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1,1
535773,BBB 2013_February,1,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,1,0,1,0,1,1
555749,BBB 2014_October,1,0,0,0,0,0,1,1,1,0,1,1,0,0,0,1,1,0,1,0,1,1
583855,EEE 2013_October,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,1,1
438551,BBB 2013_October,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1,1
2681198,FFF 2014_October,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1
2681940,BBB 2014_October,1,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,1,0,1,0,1,1
621699,DDD 2014_February,1,0,0,0,1,0,1,0,1,0,1,1,0,1,0,0,0,0,1,0,1,1
625615,DDD 2014_February,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0
528551,DDD 2013_October,1,0,0,0,1,0,1,1,1,0,1,1,0,1,0,0,0,0,1,0,1,1
633591,DDD 2014_February,1,0,0,0,1,0,1,1,1,0,1,1,0,1,0,0,0,0,1,0,1,1
622225,DDD 2014_February,0,1,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,1,1
573159,BBB 2014_October,0,1,0,0,0,0,1,1,1,0,1,1,0,0,0,0,1,0,1,0,1,1
550898,BBB 2013_February,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1
569974,GGG 2013_October,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,1,0,1,0
468949,BBB 2013_February,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1
487239,EEE 2014_February,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,1,1
149741,AAA 2014_October,1,0,1,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,1,1
319884,FFF 2013_February,1,0,1,1,0,0,1,0,1,0,0,1,1,1,1,1,1,0,1,0,1,1
2602809,BBB 2013_February,1,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,1,0,1,0,1,1
545916,FFF 2013_October,0,1,0,0,0,1,1,0,1,0,1,1,0,1,1,0,1,0,1,0,1,1
612319,GGG 2014_February,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0
385495,DDD 2014_October,0,1,0,0,1,0,1,1,1,0,1,1,0,1,0,0,0,0,1,0,1,1
547663,BBB 2013_February,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1
573742,DDD 2014_October,1,0,0,1,1,0,1,1,1,0,1,1,0,1,0,0,1,0,1,0,1,1
563862,DDD 2013_October,0,1,0,0,1,0,1,0,1,0,1,1,0,1,0,0,0,0,1,0,1,1
650269,BBB 2014_October,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,1,0,1,1
616870,DDD 2014_February,1,0,0,0,1,0,1,0,1,0,1,1,0,1,1,0,1,0,1,0,1,1
626287,GGG 2014_February,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,1,0,1,0
630452,CCC 2014_October,1,0,0,0,0,1,1,0,1,0,1,1,0,1,1,0,1,0,1,0,1,1
572060,DDD 2013_October,1,0,0,0,1,0,1,0,1,0,1,1,0,1,0,0,0,0,1,0,1,1
602111,FFF 2013_October,0,1,0,0,0,0,1,1,1,0,1,1,0,1,1,0,1,0,1,0,1,1
617107,GGG 2014_February,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
630178,DDD 2014_February,1,0,0,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,1,0,1,1
685842,BBB 2014_October,1,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,1,0,1,0,1,1
596521,FFF 2013_October,0,1,0,0,0,1,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,1
2643122,GGG 2013_October,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0
689389,EEE 2014_October,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,1,1
577304,BBB 2014_February,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1
551169,DDD 2013_February,0,1,0,0,1,0,1,1,1,0,0,1,1,1,1,0,0,0,1,0,1,1
404147,FFF 2013_February,0,1,0,1,0,0,1,0,1,0,0,1,1,1,1,1,1,0,1,0,1,1
549078,BBB 2013_February,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1,1
304607,BBB 2014_February,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
276808,FFF 2013_October,1,0,1,1,0,1,1,0,1,0,0,1,0,1,1,1,1,0,1,0,1,1
568234,FFF 2013_October,1,0,0,0,0,1,1,0,1,0,1,1,0,1,1,0,1,0,1,0,1,1
539219,FFF 2013_February,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,1,1,0,1,0,1,1
601914,GGG 2013_October,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
651182,FFF 2014_October,1,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,1,0,1,0,1,1
409160,BBB 2013_October,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1,1
62278,CCC 2014_February,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1,1
605488,DDD 2014_October,1,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,1,1
587860,BBB 2014_October,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,1,0
583012,BBB 2013_October,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,1,0,1,1
581238,EEE 2014_October,1,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,1,0,1,0,1,1
2451269,BBB 2013_October,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,1,1
622935,CCC 2014_October,1,0,1,1,0,1,1,0,1,0,1,1,0,1,1,1,1,0,1,0,1,1
597403,CCC 2014_February,1,0,0,0,1,0,1,0,1,0,1,1,0,1,1,0,1,0,1,0,1,1
55968,BBB 2014_February,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1,1
571776,DDD 2013_October,1,0,0,0,1,0,1,0,1,0,1,1,0,1,1,0,1,0,1,0,1,1
623184,EEE 2014_February,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1,1
539186,DDD 2014_February,0,1,0,0,1,0,1,1,1,0,1,1,1,1,1,0,0,0,1,0,1,1
630730,CCC 2014_February,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,1
2378591,GGG 2014_October,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,1,0,1,0
604906,EEE 2013_October,1,0,0,1,0,0,1,0,1,0,1,1,0,1,1,0,1,0,1,0,1,1
573487,BBB 2013_October,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1
2488251,FFF 2013_February,1,0,0,1,0,0,1,0,1,0,0,1,1,1,1,0,1,0,1,0,1,1
552284,FFF 2014_February,1,0,1,0,0,1,1,0,1,0,0,1,0,0,1,1,1,0,1,0,1,1
575762,EEE 2013_October,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,1,1
608735,CCC 2014_February,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,1,1
682511,CCC 2014_October,1,0,0,0,0,0,1,0,1,1,0,1,0,1,1,1,1,0,1,0,1,1
442199,FFF 2014_October,1,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,1,0,1,1
411939,FFF 2014_February,0,1,0,0,0,0,1,0,1,0,1,1,0,1,1,0,1,0,1,0,1,1
182824,BBB 2013_February,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1,1
560759,EEE 2014_October,1,0,0,1,1,0,1,0,1,0,1,1,0,1,0,0,1,0,1,0,1,1
656393,DDD 2014_October,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1
597715,FFF 2013_October,1,0,0,1,0,1,1,1,1,0,1,1,0,1,1,1,1,0,1,0,1,1
492740,DDD 2013_October,1,0,0,0,1,0,1,0,1,0,1,1,0,1,0,0,0,0,1,0,1,1
551282,BBB 2013_February,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1,1
1990127,FFF 2013_February,1,0,1,1,0,0,1,0,1,0,0,1,1,1,1,0,1,0,1,0,1,1
2432655,DDD 2014_October,1,0,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,1,1
523857,DDD 2014_February,1,0,0,0,1,0,1,0,1,0,1,1,0,1,0,0,1,0,1,0,1,1
360938,DDD 2013_February,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1
206245,CCC 2014_February,1,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,1
583052,CCC 2014_February,1,0,0,1,0,0,1,0,1,0,1,1,0,1,0,0,1,0,1,0,1,1
94749,FFF 2014_October,0,1,0,0,0,0,1,0,1,1,0,1,0,1,1,1,1,0,1,0,1,1
603030,FFF 2013_October,0,1,0,0,0,0,1,0,1,0,0,1,0,1,1,0,1,0,1,0,1,0
2616787,BBB 2013_February,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,1,0,1,1
542180,DDD 2013_October,1,0,0,0,1,0,1,0,1,0,1,1,0,1,0,0,1,0,1,0,1,1
510492,BBB 2013_February,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1
480959,GGG 2013_October,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0
396532,GGG 2014_October,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0
432870,BBB 2013_February,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1,1
586060,CCC 2014_February,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1
584446,FFF 2013_October,1,0,0,0,0,1,1,0,1,0,0,1,0,1,1,0,1,0,1,0,1,1
541923,FFF 2013_February,0,1,0,0,0,0,1,0,1,0,0,1,1,1,0,0,1,0,1,0,1,1
180958,DDD 2013_February,1,0,0,0,1,0,1,1,1,0,0,1,1,1,1,0,0,0,1,0,1,1
334257,DDD 2013_October,1,0,0,0,1,0,1,1,1,0,1,1,0,1,0,0,0,0,1,0,1,1
282713,BBB 2014_February,1,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,1,0,1,1,1,1
601182,EEE 2013_October,1,0,0,1,0,0,1,0,1,0,1,1,0,1,0,0,1,0,1,0,1,1
530021,BBB 2013_October,0,1,0,0,0,0,1,1,1,0,1,1,0,0,0,0,1,0,1,0,1,1
635034,FFF 2014_February,1,0,1,0,0,1,1,0,1,0,0,1,0,1,1,1,1,0,1,0,1,1
595310,DDD 2014_October,1,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,1,1
603231,FFF 2013_October,1,0,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,0,1,0,1,1
632675,GGG 2014_February,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0
411707,DDD 2013_October,1,0,0,0,1,0,1,0,1,0,1,1,0,1,0,0,0,0,1,0,1,1
550246,FFF 2014_February,0,1,0,0,0,0,1,0,1,0,0,1,1,1,1,0,1,0,1,0,1,1
79610,FFF 2014_October,1,0,0,0,0,0,1,0,1,1,0,1,0,1,0,1,1,0,1,0,1,1
276857,DDD 2013_October,1,0,0,0,1,0,1,0,1,0,1,1,0,1,0,0,0,0,1,0,1,1
589587,FFF 2013_October,1,0,0,1,0,1,1,0,1,0,1,1,0,1,1,1,1,0,1,0,1,1
552987,FFF 2013_February,1,0,1,1,0,0,1,0,1,0,0,1,1,1,1,1,1,0,1,0,1,1
481022,AAA 2014_October,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
444574,FFF 2014_February,0,1,0,0,0,0,1,0,1,0,1,1,0,1,1,1,1,0,1,0,1,1
617564,FFF 2014_February,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
610828,DDD 2014_October,0,1,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,1,1
634106,DDD 2014_February,1,0,0,0,1,0,1,0,1,0,1,1,0,1,0,0,0,0,1,0,1,1
147756,AAA 2014_October,1,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,1,1
591219,FFF 2013_October,1,0,1,1,0,1,1,0,1,0,0,1,0,1,1,1,1,0,1,0,1,1
504936,BBB 2013_February,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1,1
592842,CCC 2014_February,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1,1
644361,FFF 2014_October,1,0,1,1,0,0,1,0,1,1,1,1,0,1,1,1,1,0,1,0,1,1
576088,FFF 2013_October,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,1
510693,FFF 2014_February,0,1,0,0,0,0,1,0,1,0,0,1,1,1,1,1,1,0,1,0,1,1
537658,CCC 2014_February,0,1,0,0,1,0,1,0,1,0,0,1,1,1,0,0,1,0,1,0,1,1
350622,BBB 2013_February,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1
68107,FFF 2013_October,1,0,1,1,0,1,1,0,1,0,1,1,0,1,1,1,1,0,1,0,1,1
559420,DDD 2013_February,1,0,0,0,1,0,1,0,1,0,0,1,1,1,1,0,0,0,1,0,1,1
1384882,DDD 2013_February,0,1,0,0,1,0,1,0,1,0,0,1,1,1,0,0,0,0,1,0,1,0
2238679,DDD 2013_February,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0
610917,GGG 2014_February,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0
692908,BBB 2014_October,1,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,1,0,1,0,1,1
2094350,BBB 2014_February,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1
333155,DDD 2013_October,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
598824,GGG 2013_October,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0
689399,CCC 2014_October,1,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,1
468187,BBB 2013_October,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1,1
563967,EEE 2013_October,1,0,0,1,0,0,1,0,1,0,1,1,0,1,0,0,1,0,1,0,1,1
580642,DDD 2013_October,1,0,0,0,1,0,1,1,1,0,1,1,0,1,0,0,0,0,1,0,1,1
307290,DDD 2013_February,0,1,0,0,1,0,1,0,1,0,0,1,1,1,0,0,0,0,1,0,1,1
612543,FFF 2014_February,1,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,1,0,1,0,1,1
569864,BBB 2014_February,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1,1
415988,FFF 2013_February,0,1,0,1,0,0,1,0,1,0,0,1,1,1,1,1,1,0,1,0,1,1
615404,GGG 2014_February,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0
2002727,DDD 2014_February,0,1,0,0,1,0,1,0,1,0,0,1,0,1,1,0,0,0,1,0,1,1
550287,FFF 2013_February,1,0,1,1,0,0,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1
581269,EEE 2014_February,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,1,1
544050,BBB 2014_February,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
550708,BBB 2013_February,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,1,0,1,1
146188,AAA 2013_October,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,1,1
2435726,EEE 2013_October,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,1,1
553262,FFF 2013_February,1,0,1,1,0,0,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1
675493,DDD 2014_October,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1
696804,BBB 2014_October,1,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,1,1
2559992,BBB 2014_October,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0
585406,BBB 2013_October,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1,1
585141,GGG 2013_October,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0
368749,DDD 2013_February,0,1,0,0,1,0,1,1,1,0,0,1,1,1,1,0,0,0,1,0,1,1
1482413,DDD 2014_October,0,1,0,1,1,0,1,0,1,0,1,1,0,1,1,1,1,0,1,0,1,1
531448,FFF 2013_February,0,1,0,1,0,0,1,0,1,0,0,1,1,1,1,1,1,0,1,0,1,1
624586,FFF 2014_February,1,0,1,0,0,1,1,0,1,0,0,1,0,1,1,0,1,0,1,0,1,1
631356,EEE 2014_February,1,0,0,0,0,0,1,0,1,0,1,1,0,1,1,0,1,0,1,0,1,1
599570,FFF 2013_October,0,1,0,0,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,1
582227,DDD 2013_October,0,1,0,0,1,0,1,0,1,0,1,1,0,1,0,0,0,0,1,0,1,1
1534854,DDD 2013_February,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,1
2520539,CCC 2014_October,1,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,1
649171,EEE 2014_October,1,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,1,0,1,0,1,1
1942870,CCC 2014_October,1,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,1
650960,FFF 2014_October,1,0,0,0,0,0,1,0,1,0,1,1,0,0,1,1,1,0,1,0,1,1
2647226,DDD 2013_February,1,0,0,0,1,0,1,1,1,0,0,1,1,1,1,0,0,0,1,0,1,1
596107,BBB 2013_October,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1,1
482445,FFF 2014_February,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,1
569706,EEE 2013_October,1,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,1,1
546428,BBB 2013_February,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,1,0,1,1
650570,FFF 2014_October,1,0,1,1,0,0,1,0,1,1,0,1,0,1,1,1,1,0,1,0,1,1
1393589,BBB 2014_February,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1,1
290164,AAA 2014_October,1,0,1,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,1,1
558244,FFF 2014_February,0,1,0,0,0,0,1,0,1,0,0,1,0,1,1,1,1,0,1,0,1,1
574671,FFF 2014_February,1,0,0,0,0,1,1,0,1,0,0,1,0,1,1,0,1,0,1,0,1,1
587641,CCC 2014_October,0,1,0,0,1,0,1,0,1,0,1,1,0,1,0,0,1,0,1,0,1,1
518244,DDD 2014_October,1,0,0,0,1,0,1,1,1,0,1,1,0,1,0,0,0,0,1,0,1,1
623072,GGG 2014_February,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0
545803,BBB 2013_February,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1
2643777,DDD 2013_February,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1
263341,GGG 2014_October,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0
625306,FFF 2014_February,1,0,1,0,0,1,1,0,1,0,1,1,0,1,1,1,1,0,1,0,1,1
604655,CCC 2014_February,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,1,1
523872,EEE 2014_October,1,0,0,0,0,0,1,0,1,0,1,1,0,1,1,0,1,0,1,0,1,1
602468,FFF 2013_October,1,0,1,1,0,1,1,0,1,0,0,1,0,1,1,1,1,0,1,0,1,1
654657,BBB 2014_October,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0
590907,FFF 2013_October,1,0,1,1,0,1,1,0,1,0,1,1,0,1,1,1,1,0,1,0,1,1
504251,DDD 2014_October,1,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,1,1
391611,DDD 2014_February,0,1,0,0,1,0,1,0,1,0,1,1,0,1,0,0,0,0,1,0,1,1
567896,DDD 2014_February,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1
1756915,GGG 2013_October,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0
589009,GGG 2014_February,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,1,0
523419,GGG 2013_October,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
182400,EEE 2014_February,0,1,0,0,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,1
365111,BBB 2014_October,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,1,1
614204,GGG 2014_February,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0
380253,DDD 2013_October,1,0,0,0,1,0,1,1,1,0,1,1,0,1,0,0,0,0,1,0,1,1
628656,BBB 2014_October,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,1,0,1,0
508627,FFF 2013_October,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,1,1
572508,BBB 2013_October,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,1,1
568668,DDD 2013_October,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1
602009,BBB 2013_October,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,1,0,1,1
606414,BBB 2013_October,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,1,0,1,1
626723,DDD 2014_February,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,1,1
232307,AAA 2014_October,1,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,1,1
319563,FFF 2013_February,0,1,0,1,0,0,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1
447127,FFF 2013_February,0,1,0,0,0,0,1,0,1,0,0,1,1,1,1,1,1,0,1,0,1,1
587008,EEE 2014_October,1,0,0,1,0,0,1,0,1,0,1,1,0,1,0,0,1,0,1,0,1,1
413709,FFF 2014_October,1,0,0,0,0,0,1,0,1,1,1,1,0,1,1,1,1,0,1,0,1,1
596588,GGG 2014_February,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0
605069,FFF 2013_October,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1,1
393488,EEE 2014_February,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,1
615302,FFF 2014_October,1,0,1,0,0,0,1,0,1,1,1,1,0,0,1,1,1,0,1,0,1,1
650371,BBB 2014_October,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,1,0,1,1
278272,BBB 2013_October,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1,1
626192,DDD 2014_February,1,0,0,0,1,0,1,1,1,0,1,1,0,1,0,0,0,0,1,0,1,1
443007,FFF 2014_February,1,0,1,1,0,1,1,1,1,0,0,1,0,1,1,1,1,0,1,0,1,1
652818,BBB 2014_October,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,1,1
